ST,ET,jobID,taskID,mean cpu usage,canonical memory usage,disk io,disk space
92400000000,92600000000,3727144341,8,0.07922,0.004204,1.621e-05,0.0
92600000000,92700000000,3727144341,8,0.07397000000000001,0.004135,5.7220000000000004e-06,0.0
92700000000,93000000000,3727144341,8,0.07787999999999999,0.004242,3.433e-05,0.0
93000000000,93057000000,3727144341,8,0.08227999999999999,0.0043560000000000005,3.338e-05,0.0
93057000000,93300000000,3727144341,8,0.07959,0.004242,2.098e-05,0.0
93300000000,93600000000,3727144341,8,0.07849,0.00425,2.48e-05,0.0
93600000000,93900000000,3727144341,8,0.08191,0.0041659999999999996,1.717e-05,0.0
93900000000,93950000000,3727144341,8,0.07397000000000001,0.004044,2.8610000000000002e-06,0.0
93950000000,94200000000,3727144341,8,0.08032,0.004143,1.907e-05,0.0
94200000000,94500000000,3727144341,8,0.07288,0.004051,2.193e-05,0.0
94500000000,94685000000,3727144341,8,0.07458,0.0039829999999999996,1.24e-05,0.0
94685000000,94800000000,3727144341,8,0.07861,0.004059,1.144e-05,0.0
94800000000,95100000000,3727144341,8,0.07385,0.003967,1.621e-05,0.0
95100000000,95400000000,3727144341,8,0.07544,0.003944,1.144e-05,0.0
95400000000,95700000000,3727144341,8,0.07568,0.00425,2.003e-05,0.0
95700000000,96000000000,3727144341,8,0.07458,0.004318,2.289e-05,0.0
96000000000,96300000000,3727144341,8,0.07227,0.004128,2.098e-05,0.0
96300000000,96600000000,3727144341,8,0.0719,0.004059,1.717e-05,0.0
96600000000,96900000000,3727144341,8,0.07141,0.004111999999999999,1.526e-05,0.0
96900000000,97200000000,3727144341,8,0.0697,0.004013,3.147e-05,0.0
97200000000,97500000000,3727144341,8,0.06873,0.00396,2.289e-05,0.0
97500000000,97800000000,3727144341,8,0.07849,0.004005,3.815e-06,0.0
97800000000,98100000000,3727144341,8,0.07629,0.00399,2.384e-05,0.0
98100000000,98400000000,3727144341,8,0.06873,0.004044,1.526e-05,0.0
98400000000,98700000000,3727144341,8,0.06311,0.003967,3.242e-05,0.0
98700000000,99000000000,3727144341,8,0.0636,0.003952000000000001,3.815e-05,0.0
99000000000,99300000000,3727144341,8,0.060489999999999995,0.0038829999999999997,2.098e-05,0.0
99300000000,99600000000,3727144341,8,0.062189999999999995,0.0038950000000000005,2.6700000000000002e-05,0.0
99600000000,99900000000,3727144341,8,0.06091,0.0038909999999999995,1.049e-05,0.0
99900000000,100200000000,3727144341,8,0.06445,0.003944,2.098e-05,0.0
100200000000,100500000000,3727144341,8,0.061770000000000005,0.004013,1.431e-05,0.0
100500000000,100800000000,3727144341,8,0.05878,0.004135,2.861e-05,0.0
100800000000,101100000000,3727144341,8,0.05524,0.004059,1.717e-05,0.0
101100000000,101400000000,3727144341,8,0.04834,0.003952000000000001,1.812e-05,0.0
101400000000,101700000000,3727144341,8,0.04492,0.003834,2.098e-05,0.0
101700000000,102000000000,3727144341,8,0.04633,0.0037990000000000003,1.335e-05,0.0
102000000000,102300000000,3727144341,8,0.04553,0.0037119999999999996,2.193e-05,0.0
102300000000,102600000000,3727144341,8,0.04456,0.00367,1.431e-05,0.0
102600000000,102900000000,3727144341,8,0.04785,0.003643,1.431e-05,0.0
102900000000,103200000000,3727144341,8,0.04498,0.003857,2.003e-05,0.0
103200000000,103500000000,3727144341,8,0.04071,0.0037310000000000004,1.907e-05,0.0
103500000000,103800000000,3727144341,8,0.03876,0.003662,1.335e-05,0.0
103800000000,104100000000,3727144341,8,0.03558,0.003597,1.621e-05,0.0
104100000000,104400000000,3727144341,8,0.03424,0.0035060000000000004,2.6700000000000002e-05,0.0
104400000000,104700000000,3727144341,8,0.0332,0.003468,2.289e-05,0.0
104700000000,105000000000,3727144341,8,0.03632,0.003464,1.24e-05,0.0
105000000000,105300000000,3727144341,8,0.0329,0.0033950000000000004,2.193e-05,0.0
105300000000,105600000000,3727144341,8,0.031160000000000004,0.0033909999999999995,1.431e-05,0.0
105600000000,105900000000,3727144341,8,0.031310000000000004,0.003311,2.6700000000000002e-05,0.0
105900000000,106200000000,3727144341,8,0.02805,0.0032619999999999997,2.003e-05,0.0
106200000000,106500000000,3727144341,8,0.026119999999999997,0.0033380000000000003,1.907e-05,0.0
106500000000,106800000000,3727144341,8,0.026310000000000004,0.0033229999999999996,1.335e-05,0.0
106800000000,107100000000,3727144341,8,0.02905,0.003315,2.384e-05,0.0
107100000000,107400000000,3727144341,8,0.028319999999999998,0.003403,1.431e-05,0.0
107400000000,107700000000,3727144341,8,0.026180000000000002,0.0034869999999999996,2.003e-05,0.0
107700000000,108000000000,3727144341,8,0.02396,0.003365,1.621e-05,0.0
108000000000,108300000000,3727144341,8,0.02408,0.003235,2.6700000000000002e-05,0.0
108300000000,108600000000,3727144341,8,0.023469999999999998,0.003105,1.431e-05,0.0
108600000000,108900000000,3727144341,8,0.02097,0.003078,1.431e-05,0.0
108900000000,109200000000,3727144341,8,0.021580000000000002,0.0031850000000000003,2.193e-05,0.0
109200000000,109500000000,3727144341,8,0.01685,0.0029530000000000003,1.049e-05,0.0
109500000000,109800000000,3727144341,8,0.0173,0.002937,1.907e-05,0.0
109800000000,110100000000,3727144341,8,0.01715,0.002945,1.24e-05,0.0
110100000000,110400000000,3727144341,8,0.018680000000000002,0.003139,2.003e-05,0.0
110400000000,110700000000,3727144341,8,0.01672,0.0030329999999999997,2.003e-05,0.0
110700000000,111000000000,3727144341,8,0.01599,0.00301,1.431e-05,0.0
111000000000,111300000000,3727144341,8,0.01898,0.0029980000000000002,2.861e-05,0.0
111300000000,111600000000,3727144341,8,0.01715,0.002987,2.098e-05,0.0
111600000000,111900000000,3727144341,8,0.01608,0.003029,1.717e-05,0.0
111900000000,112200000000,3727144341,8,0.015319999999999999,0.002995,2.575e-05,0.0
112200000000,112500000000,3727144341,8,0.01624,0.003036,2.289e-05,0.0
112500000000,112800000000,3727144341,8,0.014159999999999999,0.002972,2.6700000000000002e-05,0.0
112800000000,113100000000,3727144341,8,0.01405,0.002968,1.526e-05,0.0
113100000000,113400000000,3727144341,8,0.01434,0.002987,1.717e-05,0.0
113400000000,113700000000,3727144341,8,0.01434,0.0030329999999999997,1.621e-05,0.0
113700000000,114000000000,3727144341,8,0.01411,0.002975,2.6700000000000002e-05,0.0
114000000000,114300000000,3727144341,8,0.01198,0.002987,1.621e-05,0.0
114300000000,114600000000,3727144341,8,0.01128,0.00293,3.624e-05,0.0
114600000000,114900000000,3727144341,8,0.01006,0.002903,1.335e-05,0.0
114900000000,115200000000,3727144341,8,0.01151,0.00293,1.812e-05,0.0
115200000000,115500000000,3727144341,8,0.0103,0.0029219999999999997,2.766e-05,0.0
115500000000,115800000000,3727144341,8,0.01036,0.002884,1.812e-05,0.0
115800000000,116100000000,3727144341,8,0.01007,0.002903,3.529e-05,0.0
116100000000,116400000000,3727144341,8,0.01015,0.002895,2.48e-05,0.0
116400000000,116700000000,3727144341,8,0.009705,0.002918,2.289e-05,0.0
116700000000,117000000000,3727144341,8,0.008148,0.00293,2.193e-05,0.0
117000000000,117300000000,3727144341,8,0.01007,0.002975,3.052e-05,0.0
117300000000,117600000000,3727144341,8,0.01036,0.002934,2.193e-05,0.0
117600000000,117900000000,3727144341,8,0.008681999999999999,0.002945,2.861e-05,0.0
117900000000,118200000000,3727144341,8,0.009003,0.002926,2.6700000000000002e-05,0.0
118200000000,118500000000,3727144341,8,0.009155,0.002937,1.717e-05,0.0
118500000000,118800000000,3727144341,8,0.008118,0.002888,1.812e-05,0.0
118800000000,119100000000,3727144341,8,0.007706,0.002876,2.098e-05,0.0
119100000000,119400000000,3727144341,8,0.0063170000000000006,0.0028190000000000003,2.766e-05,0.0
119400000000,119700000000,3727144341,8,0.007393,0.002888,2.766e-05,0.0
119700000000,120000000000,3727144341,8,0.007935,0.002861,2.861e-05,0.0
120000000000,120300000000,3727144341,8,0.006744,0.0028190000000000003,2.861e-05,0.0
120300000000,120600000000,3727144341,8,0.00885,0.002911,2.098e-05,0.0
120600000000,120900000000,3727144341,8,0.007659999999999999,0.002838,3.242e-05,0.0
120900000000,121200000000,3727144341,8,0.007790000000000001,0.002823,3.433e-05,0.0
121200000000,121500000000,3727144341,8,0.007683,0.002834,2.098e-05,0.0
121500000000,121800000000,3727144341,8,0.007034,0.00293,2.289e-05,0.0
121800000000,122100000000,3727144341,8,0.0065769999999999995,0.002926,1.717e-05,0.0
122100000000,122400000000,3727144341,8,0.00647,0.00293,3.719e-05,0.0
122400000000,122700000000,3727144341,8,0.00914,0.002892,2.766e-05,0.0
122700000000,123000000000,3727144341,8,0.009186,0.002838,2.384e-05,0.0
123000000000,123300000000,3727144341,8,0.007843000000000001,0.0027660000000000002,2.48e-05,0.0
123300000000,123600000000,3727144341,8,0.008011,0.002861,1.907e-05,0.0
123600000000,123900000000,3727144341,8,0.009293000000000001,0.002876,2.098e-05,0.0
123900000000,124200000000,3727144341,8,0.008865000000000001,0.002857,2.098e-05,0.0
124200000000,124500000000,3727144341,8,0.010440000000000001,0.002796,1.431e-05,0.0
124500000000,124800000000,3727144341,8,0.011309999999999999,0.002785,1.812e-05,0.0
124800000000,125100000000,3727144341,8,0.01115,0.002834,9.537e-06,0.0
125100000000,125400000000,3727144341,8,0.014790000000000001,0.002914,1.335e-05,0.0
125400000000,125700000000,3727144341,8,0.01517,0.003071,9.537e-06,0.0
125700000000,126000000000,3727144341,8,0.01457,0.002796,3.529e-05,0.0
126000000000,126300000000,3727144341,8,0.01755,0.002781,9.537e-06,0.0
126300000000,126600000000,3727144341,8,0.0166,0.002823,2.289e-05,0.0
126600000000,126900000000,3727144341,8,0.0137,0.002823,2.289e-05,0.0
126900000000,127200000000,3727144341,8,0.01137,0.0027660000000000002,3.052e-05,0.0
127200000000,127500000000,3727144341,8,0.014480000000000002,0.002907,7.629e-06,0.0
127500000000,127800000000,3727144341,8,0.0148,0.002895,2.575e-05,0.0
127800000000,128100000000,3727144341,8,0.01721,0.002975,2.384e-05,0.0
128100000000,128400000000,3727144341,8,0.01746,0.002979,2.193e-05,0.0
128400000000,128700000000,3727144341,8,0.0163,0.0030559999999999997,2.956e-05,0.0
128700000000,129000000000,3727144341,8,0.01761,0.00293,2.193e-05,0.0
129000000000,129300000000,3727144341,8,0.01944,0.003002,1.812e-05,0.0
129300000000,129600000000,3727144341,8,0.02292,0.003139,1.621e-05,0.0
129600000000,129900000000,3727144341,8,0.02069,0.0030399999999999997,3.433e-05,0.0
129900000000,130200000000,3727144341,8,0.02469,0.003239,2.289e-05,0.0
130200000000,130500000000,3727144341,8,0.0238,0.003159,1.907e-05,0.0
130500000000,130800000000,3727144341,8,0.02298,0.003098,3.052e-05,0.0
130800000000,131100000000,3727144341,8,0.02539,0.0030399999999999997,2.384e-05,0.0
131100000000,131400000000,3727144341,8,0.03296,0.003139,1.907e-05,0.0
131400000000,131700000000,3727144341,8,0.03381,0.0034869999999999996,9.537e-06,0.0
131700000000,132000000000,3727144341,8,0.03241,0.003426,1.431e-05,0.0
132000000000,132300000000,3727144341,8,0.03381,0.003418,1.049e-05,0.0
132300000000,132600000000,3727144341,8,0.0387,0.003433,1.812e-05,0.0
132600000000,132900000000,3727144341,8,0.04431,0.003853,2.956e-05,0.0
132900000000,133200000000,3727144341,8,0.04718,0.0037310000000000004,8.582999999999999e-06,0.0
133200000000,133500000000,3727144341,8,0.04968,0.0036850000000000003,3.147e-05,0.0
133500000000,133800000000,3727144341,8,0.04504,0.003616,1.526e-05,0.0
133800000000,134100000000,3727144341,8,0.0415,0.003529,2.193e-05,0.0
134100000000,134400000000,3727144341,8,0.04968,0.0035020000000000003,1.144e-05,0.0
134400000000,134700000000,3727144341,8,0.050839999999999996,0.003471,1.431e-05,0.0
134700000000,135000000000,3727144341,8,0.04987,0.003452,2.289e-05,0.0
135000000000,135300000000,3727144341,8,0.05292,0.0034939999999999997,1.717e-05,0.0
135300000000,135600000000,3727144341,8,0.054810000000000005,0.0036509999999999997,1.526e-05,0.0
135600000000,135900000000,3727144341,8,0.05975,0.003773,1.907e-05,0.0
135900000000,136200000000,3727144341,8,0.05524,0.003735,1.335e-05,0.0
136200000000,136500000000,3727144341,8,0.06012000000000001,0.003708,1.621e-05,0.0
136500000000,136800000000,3727144341,8,0.058960000000000005,0.0037189999999999996,2.193e-05,0.0
136800000000,137100000000,3727144341,8,0.057679999999999995,0.003674,1.335e-05,0.0
137100000000,137400000000,3727144341,8,0.058589999999999996,0.003674,1.621e-05,0.0
137400000000,137700000000,3727144341,8,0.0589,0.0036659999999999996,2.003e-05,0.0
137700000000,138000000000,3727144341,8,0.05585,0.003635,1.621e-05,0.0
138000000000,138300000000,3727144341,8,0.05811,0.003624,4.768e-06,0.0
138300000000,138600000000,3727144341,8,0.05939,0.003571,3.147e-05,0.0
138600000000,138900000000,3727144341,8,0.059879999999999996,0.003674,2.003e-05,0.0
138900000000,139200000000,3727144341,8,0.06299,0.0037270000000000003,1.335e-05,0.0
139200000000,139500000000,3727144341,8,0.06482,0.0037270000000000003,1.812e-05,0.0
139500000000,139800000000,3727144341,8,0.06812,0.003746,1.431e-05,0.0
139800000000,140100000000,3727144341,8,0.07019,0.003754,2.003e-05,0.0
140100000000,140400000000,3727144341,8,0.07324,0.003735,2.6700000000000002e-05,0.0
140400000000,140700000000,3727144341,8,0.08118,0.003788,1.812e-05,0.0
140700000000,141000000000,3727144341,8,0.07556,0.00375,1.907e-05,0.0
141000000000,141300000000,3727144341,8,0.07446,0.0037270000000000003,2.384e-05,0.0
141300000000,141600000000,3727144341,8,0.07288,0.0037,1.717e-05,0.0
141600000000,141900000000,3727144341,8,0.07776,0.0037159999999999997,2.098e-05,0.0
141900000000,142200000000,3727144341,8,0.07837000000000001,0.0038909999999999995,9.537e-06,0.0
142200000000,142500000000,3727144341,8,0.08313,0.003998,1.526e-05,0.0
142500000000,142800000000,3727144341,8,0.07812000000000001,0.003929,3.529e-05,0.0
142800000000,143051000000,3727144341,8,0.07532,0.003834,3.147e-05,0.0
143051000000,143083000000,3727144341,8,0.07471,0.0038380000000000003,4.768e-06,0.0
143083000000,143100000000,3727144341,8,0.0719,0.003826,0.0,0.0
143100000000,143400000000,3727144341,8,0.08105,0.003952000000000001,3.147e-05,0.0
143400000000,143700000000,3727144341,8,0.08386,0.004036,2.003e-05,0.0
143700000000,144000000000,3727144341,8,0.08362,0.00415,1.907e-05,0.0
144000000000,144169000000,3727144341,8,0.08044,0.004105,2.003e-05,0.0
144169000000,144294000000,3727144341,8,0.08545,0.004059,2.098e-05,0.0
144294000000,144300000000,3727144341,8,0.08655,0.004128,0.0,0.0
144300000000,144417000000,3727144341,8,0.09448,0.004036,2.098e-05,0.0
144417000000,144600000000,3727144341,8,0.09143,0.004082,2.193e-05,0.0
144600000000,144900000000,3727144341,8,0.09619,0.004509,1.24e-05,0.0
144900000000,145200000000,3727144341,8,0.08386,0.00425,4.292e-05,0.0
145200000000,145500000000,3727144341,8,0.08899,0.004173,2.575e-05,0.0
145500000000,145800000000,3727144341,8,0.09106,0.004065999999999999,3.529e-05,0.0
145800000000,146100000000,3727144341,8,0.08276,0.0039829999999999996,2.193e-05,0.0
146100000000,146148000000,3727144341,8,0.08313,0.003967,6.579999999999999e-05,0.0
146148000000,146214000000,3727144341,8,0.0813,0.003906,5.913e-05,0.0
146214000000,146400000000,3727144341,8,0.08227999999999999,0.0039829999999999996,3.529e-05,0.0
146400000000,146700000000,3727144341,8,0.08752,0.004036,1.812e-05,0.0
146700000000,146877000000,3727144341,8,0.08887,0.0041659999999999996,2.48e-05,0.0
146877000000,147000000000,3727144341,8,0.0835,0.004340999999999999,5.15e-05,0.0
147000000000,147113000000,3727144341,8,0.08875,0.004234,1.717e-05,0.0
147113000000,147146000000,3727144341,8,0.09607,0.0043490000000000004,1.907e-06,0.0
147146000000,147299000000,3727144341,8,0.09192,0.004448,1.621e-05,0.0
147299000000,147300000000,3727144341,8,0.1328,0.0044329999999999994,0.0,0.0
147300000000,147600000000,3727144341,8,0.09752999999999999,0.004257,1.621e-05,0.0
147600000000,147900000000,3727144341,8,0.09875,0.004181,3.242e-05,0.0
147900000000,148200000000,3727144341,8,0.09424,0.004128,2.193e-05,0.0
148200000000,148500000000,3727144341,8,0.09216,0.004189,2.384e-05,0.0
148500000000,148800000000,3727144341,8,0.09337999999999999,0.004189,3.433e-05,0.0
148800000000,149100000000,3727144341,8,0.08899,0.00412,1.335e-05,0.0
149100000000,149400000000,3727144341,8,0.09473,0.004065999999999999,2.003e-05,0.0
149400000000,149700000000,3727144341,8,0.1042,0.004021,3.052e-05,0.0
149700000000,150000000000,3727144341,8,0.1086,0.004105,2.098e-05,0.0
150000000000,150300000000,3727144341,8,0.1049,0.0043560000000000005,3.052e-05,0.0
150300000000,150600000000,3727144341,8,0.1027,0.004173,1.717e-05,0.0
150600000000,150900000000,3727144341,8,0.1019,0.00415,2.289e-05,0.0
150900000000,151200000000,3727144341,8,0.1049,0.004143,1.24e-05,0.0
151200000000,151500000000,3727144341,8,0.1085,0.004196,1.717e-05,0.0
151500000000,151800000000,3727144341,8,0.1078,0.004196,1.812e-05,0.0
151800000000,152100000000,3727144341,8,0.10800000000000001,0.00415,1.335e-05,0.0
152100000000,152400000000,3727144341,8,0.1099,0.004097,1.144e-05,0.0
152400000000,152700000000,3727144341,8,0.1097,0.003998,9.537e-06,0.0
152700000000,153000000000,3727144341,8,0.1014,0.00399,1.526e-05,0.0
153000000000,153300000000,3727144341,8,0.1069,0.004089,7.629e-06,0.0
153300000000,153600000000,3727144341,8,0.1053,0.00412,1.907e-05,0.0
153600000000,153900000000,3727144341,8,0.1074,0.004111999999999999,2.384e-05,0.0
153900000000,154200000000,3727144341,8,0.1077,0.004265,2.575e-05,0.0
154200000000,154500000000,3727144341,8,0.09973,0.004158,2.193e-05,0.0
154500000000,154800000000,3727144341,8,0.11,0.0041659999999999996,1.24e-05,0.0
154800000000,155100000000,3727144341,8,0.111,0.004265,7.629e-06,0.0
155100000000,155400000000,3727144341,8,0.1062,0.004272,1.431e-05,0.0
155400000000,155700000000,3727144341,8,0.1066,0.004333,2.575e-05,0.0
155700000000,156000000000,3727144341,8,0.1007,0.004265,1.907e-05,0.0
156000000000,156300000000,3727144341,8,0.1038,0.004189,1.907e-05,0.0
156300000000,156600000000,3727144341,8,0.09961,0.004065999999999999,1.144e-05,0.0
156600000000,156900000000,3727144341,8,0.1013,0.004065999999999999,2.384e-05,0.0
156900000000,157200000000,3727144341,8,0.1029,0.004111999999999999,1.621e-05,0.0
157200000000,157500000000,3727144341,8,0.09827000000000001,0.004303,3.719e-05,0.0
157500000000,157800000000,3727144341,8,0.1046,0.004227000000000001,2.384e-05,0.0
157800000000,158100000000,3727144341,8,0.09337999999999999,0.004181,2.098e-05,0.0
158100000000,158400000000,3727144341,8,0.0929,0.00412,1.526e-05,0.0
158400000000,158700000000,3727144341,8,0.09473,0.004097,2.193e-05,0.0
158700000000,159000000000,3727144341,8,0.09351,0.004082,4.005e-05,0.0
159000000000,159300000000,3727144341,8,0.09656,0.004097,2.003e-05,0.0
159300000000,159600000000,3727144341,8,0.0918,0.00412,1.717e-05,0.0
159600000000,159900000000,3727144341,8,0.09192,0.004059,2.575e-05,0.0
159900000000,160200000000,3727144341,8,0.09204,0.004242,4.768e-06,0.0
160200000000,160500000000,3727144341,8,0.09241,0.004318,6.676e-06,0.0
160500000000,160800000000,3727144341,8,0.09302,0.004181,1.144e-05,0.0
160800000000,161100000000,3727144341,8,0.0863,0.004082,2.003e-05,0.0
161100000000,161400000000,3727144341,8,0.08838,0.004036,1.24e-05,0.0
161400000000,161509000000,3727144341,8,0.09204,0.004036,2.384e-05,0.0
161509000000,161700000000,3727144341,8,0.08484,0.0039829999999999996,2.098e-05,0.0
161700000000,162000000000,3727144341,8,0.09241,0.004021,1.335e-05,0.0
162000000000,162300000000,3727144341,8,0.09546,0.004059,5.7220000000000004e-06,0.0
162300000000,162600000000,3727144341,8,0.09424,0.004105,2.6700000000000002e-05,0.0
162600000000,162900000000,3727144341,8,0.09216,0.004028,5.7220000000000004e-06,0.0
162900000000,163200000000,3727144341,8,0.08521000000000001,0.004211,2.6700000000000002e-05,0.0
163200000000,163500000000,3727144341,8,0.08398,0.004158,1.144e-05,0.0
163500000000,163800000000,3727144341,8,0.0918,0.004089,9.537e-06,0.0
163800000000,164100000000,3727144341,8,0.09351,0.00412,4.768e-06,0.0
164100000000,164400000000,3727144341,8,0.09265,0.004059,1.717e-05,0.0
164400000000,164700000000,3727144341,8,0.09424,0.004097,1.144e-05,0.0
164700000000,165000000000,3727144341,8,0.09241,0.004059,1.526e-05,0.0
165000000000,165300000000,3727144341,8,0.09875,0.004021,8.582999999999999e-06,0.0
